#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:dna" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:dna" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            <parameter id="BDBirthRate.t:dna" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:dna" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.dna" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:dna" name="distribution" x="@BDBirthRate.t:dna">
#            <LogNormal id="LogNormal.4" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="0.0">1000.0</parameter>
#                <parameter id="RealParameter1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="0.0">3.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="DeathRatePrior.t:dna" name="distribution" x="@BDDeathRate.t:dna">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="fastUcldStdevPrior.c:dna" name="distribution">
#            <parameter id="fastUcldStdev.c:dna" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.2</parameter>
#            <Gamma id="Gamma.10" name="distr">
#                <parameter estimate="false" id="RealParameter.47" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.48" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="FrequenciesPrior.s:dna" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:dna" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:dna" name="distribution">
#            <parameter id="kappa.s:dna" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@dna" id="treeLikelihood.dna" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna">
#            <siteModel id="SiteModel.s:dna" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:dna" kappa="@kappa.s:dna" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:dna" id="estimatedFreqs.s:dna" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="FastRelaxedClock.c:dna" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:dna">
#                <LogNormal S="@fastUcldStdev.c:dna" id="FastLogNormalDistributionModel.c:dna" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter3" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="18" id="rateCategories.c:dna" lower="0" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter id="fastUcldMean.c:dna" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	fastUcldMean	fastUcldStdev	BirthDeath	BDBirthRate	BDDeathRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ratesStat.mean	ratesStat.variance	ratesStat.coefficientOfVariation
90000	-5058.562615892352	-5059.6194184873875	1.056802595034804	-5059.6194184873875	0.2551802472372514	2.414327383635665	1.0	0.007936343243774707	3.853068151648492	2.319510260749919	0.13107392624416878	0.2848793317433531	0.2925327698918162	0.1461831815961633	0.2764047167686676	0.9982242410607349	6.16775722289164E-5	0.007867653629230668
92000	-5063.323220887578	-5063.3813290926	0.058108205022064485	-5063.3813290926	0.24908920264896453	2.345081936049677	1.0	0.070686559986998	4.67860607227726	5.069342969159816	0.32154123044041877	0.2820425092346761	0.2953695924004932	0.1461831815961633	0.2764047167686676	0.9792922318210469	0.003745915798117471	0.061410271911427734
94000	-5056.397701264396	-5056.3988976412165	0.0011963768197924551	-5056.3988976412165	0.24757776250721775	2.4906215836502534	1.0	0.19781494407910002	5.851982881809123	7.514644622495274	0.011631100966190282	0.3067873143839671	0.28744623327851676	0.1290997170276333	0.2766667353098831	1.0884565066540026	0.05309352730228267	0.20909441678573834
96000	-5057.757566124386	-5059.181476349625	1.423910225238818	-5059.181476349625	0.26412330240242005	2.554329685229482	1.0	0.0032115343070156974	4.435840811446314	4.599374044582073	0.38110793770684187	0.2920226261043353	0.2883531173969851	0.14287250488023673	0.2767517516184431	1.0008098218691008	7.0002371284399205E-6	0.002644003097550579
98000	-5062.50984083098	-5063.255147714667	0.7453068836872272	-5063.255147714667	0.2746127405106758	2.8342084267007706	1.0	0.004025946644464941	3.7201528591438913	3.482700628459702	0.5719829940221799	0.2920226261043353	0.2960233619354128	0.1291314843236955	0.2828225276365567	1.0019262805092537	1.062043924350271E-5	0.003254894830437164
100000	-5062.4715322318425	-5063.672409602142	1.200877370299386	-5063.672409602142	0.2512792624900646	2.3533500264720453	1.0	0.10757521218533132	6.1286554901009485	5.148511969205217	0.03234722678321513	0.2832224695114036	0.30482351852834455	0.13257850592837056	0.27937550603188166	0.9586283212249265	0.014413734975653512	0.12200489492234289
102000	-5057.6695010991625	-5059.49386684477	1.824365745607769	-5059.49386684477	0.26416586347719667	2.6448000284194313	1.0	0.00604594017179873	5.046946286527941	4.013628611897403	0.32528329669512557	0.2832224695114036	0.2910190150599835	0.14523804808069057	0.28052046734792274	1.0022345806185537	3.342172140567203E-5	0.005779147446275616
104000	-5058.020810718142	-5058.191182303057	0.17037158491561044	-5058.191182303057	0.2758603010080714	2.574622062000773	1.0	0.07565963396549073	4.518905787610297	3.216983442274226	0.4791584741128859	0.28258986001775455	0.2916516245536326	0.14523804808069057	0.28052046734792274	0.9906536660820449	0.0051720106090389585	0.07293531174084383
106000	-5060.813696706023	-5062.036445862415	1.2227491563928248	-5062.036445862415	0.2756724437055872	2.444245601888878	1.0	0.0206618776809997	5.245470845198718	5.420797443632467	0.053456699575996844	0.28258986001775455	0.29266748132806153	0.14523804808069057	0.2795046105734938	0.9892068291718211	4.828522163299023E-4	0.0221535122711117
108000	-5060.164334295569	-5062.4316719531225	2.267337657554175	-5062.4316719531225	0.22712835277696125	2.1508624905614977	1.0	0.03160142740229138	6.126099912163445	4.00130746023598	0.11120275281347702	0.28258986001775455	0.28833785932297673	0.13323047363372445	0.2958418070255447	0.9972143148904103	6.838976148947996E-4	0.026106549629389474
110000	-5055.458371533925	-5055.629960199375	0.17158866545003093	-5055.629960199375	0.24951510882494538	2.407184950115671	1.0	0.11800759536756324	5.2415125419423845	5.445826594869285	0.24223153922137658	0.2760054230134237	0.3002983828761317	0.13733852881463177	0.28635766529581325	0.9681929277822563	0.014263299033903621	0.12101725247847611
112000	-5058.019560214643	-5058.498652140618	0.47909192597478256	-5058.498652140618	0.2599494884683625	2.407184950115671	1.0	0.04936891992682791	4.51735965458912	3.2869999823409763	0.4688804218692747	0.2760054230134237	0.3002983828761317	0.13859208242389892	0.2851041116865461	1.012390570791242	0.0018321272734501135	0.04217780568422468
114000	-5059.918656164935	-5059.35664171611	-0.5620144488249543	-5059.35664171611	0.28138678761266356	2.6426411334706548	1.0	0.16855006937997682	4.118097287949519	2.2373543655497796	0.631026090334546	0.30362283637452464	0.273109403808145	0.13859208242389892	0.2846756773934318	0.9606212451863458	0.025335481170278902	0.16047924025979252
116000	-5056.554797623191	-5057.620812886522	1.0660152633306623	-5057.620812886522	0.254675789995767	2.43709934720734	1.0	0.013097815526744768	4.49656775344366	3.631412718927535	0.5214841441230207	0.2772780041743544	0.30895442508577664	0.1354298753615707	0.2783376953782987	0.9959246816850469	2.6715217975713983E-4	0.016340310780995345
118000	-5059.205536807134	-5060.547804194326	1.3422673871918196	-5060.547804194326	0.2515236137210272	2.670393051683509	1.0	0.027918193021050638	4.947068633755883	2.555970416514204	0.5132862865448583	0.2902810438693492	0.28419469187964247	0.1354298753615707	0.29009438888943806	0.9903841270188505	7.632542953137019E-4	0.027710335650371388
120000	-5058.335388423889	-5060.978230700354	2.64284227646578	-5060.978230700354	0.26618966223727347	2.5786082453428714	1.0	0.0028296823199062396	5.493230693359846	4.061262009947985	0.07628710247916333	0.283661368496369	0.28419469187964247	0.1420495507345509	0.29009438888943806	0.9999122628262191	7.813563674776756E-6	0.002795495313227884
122000	-5057.767217354916	-5058.015698055851	0.24848070093542596	-5058.015698055851	0.27690767341375994	2.5786082453428714	1.0	0.14382205189209468	5.195265096400624	3.703504319851893	0.2931907828352663	0.283661368496369	0.29444230454931214	0.1344594268146493	0.28743690013966994	0.9695669774702105	0.012053048558529858	0.11307809479981364
124000	-5061.644034035158	-5063.721262181336	2.0772281461781645	-5063.721262181336	0.2833049176264484	2.4120606000431333	1.0	0.002146602331945716	4.409726781052159	2.7894323323701253	0.31666304486135904	0.29592531674530115	0.30690308423380874	0.130095581398433	0.26707601762245753	1.0000091631457635	1.8512993190966623E-6	0.0013608728204977704
126000	-5066.707414637371	-5067.802449215464	1.0950345780927915	-5067.802449215464	0.235670892134682	2.9276483139462766	1.0	0.015690244606608488	5.249044066374193	5.989859898489935	0.3383902218545668	0.2915087658447118	0.27303161137926923	0.1558429653190587	0.2796166574569607	1.0055570636781441	2.0582174497539866E-4	0.014306499444175102
128000	-5066.410754389155	-5067.442777788393	1.0320233992379944	-5067.442777788393	0.25858155969611024	2.709765262577866	1.0	0.002583865105445148	4.30621163769686	6.414422470271905	0.24254103836094404	0.2688151950184441	0.2924594166876542	0.15788663444421613	0.28083875384968604	1.0003597580269803	3.3371772861650515E-6	0.0018266470671888136
130000	-5065.172860185543	-5064.588167186925	-0.5846929986185219	-5064.588167186925	0.2383902053226163	2.331863223415696	1.0	0.2094788387731145	5.001849095338562	5.698558207813643	0.268112899374072	0.2573015123981893	0.30361187747259355	0.15824785627953156	0.28083875384968604	1.0198359646655577	0.01777239371311763	0.1254651668301816
132000	-5062.620419331075	-5063.014318033471	0.39389870239577807	-5063.014318033471	0.2542034460333175	2.3433691535898395	1.0	0.05029112388880359	4.23118867083484	2.638435108827913	0.7130088392308939	0.2698292571380941	0.2859513354921238	0.1440196022659293	0.3001998051038533	1.00831955699094	0.00333991296390414	0.05736713718262337
134000	-5067.077245430509	-5067.738103191526	0.6608577610167399	-5067.738103191526	0.2458141884285779	2.4561953301832666	1.0	0.16266238399117125	5.708357910679322	3.8797841969910896	0.12888496883126152	0.247798717708454	0.3079818749217639	0.14953969182711768	0.2946797155426649	1.0356582062016964	0.02913288197297251	0.1610401230150501
136000	-5063.271189627828	-5066.814628488514	3.543438860686317	-5066.814628488514	0.24832967206970935	2.8074530560986335	1.0	4.5556943648925627E-4	5.852113729956801	5.188480717852855	0.009228979416932901	0.28302320716729074	0.30749375901683673	0.14953969182711768	0.2599433419887553	0.999973480580824	1.6121825533640224E-7	4.014969602212005E-4
138000	-5059.548215733713	-5059.016239807948	-0.5319759257646521	-5059.016239807948	0.26572778348850024	2.8074530560986335	1.0	0.14807441365007146	4.016766865837884	2.031789508323648	0.47050814007711045	0.28302320716729074	0.30749375901683673	0.13498885280238196	0.274494181013491	0.9509355044950663	0.017741450532967128	0.13742948667008287
140000	-5058.482318690554	-5057.954316250018	-0.5280024405368189	-5057.954316250018	0.276116264092754	2.541925691800991	1.0	0.20659172549739083	4.696807694426202	3.5409292458403923	0.24344436771350658	0.29117163914004723	0.29189669707089055	0.13050181238244765	0.286429851406615	0.943668781701477	0.04655572293176319	0.2108531126465243
142000	-5056.769375539973	-5058.888255338064	2.118879798090524	-5058.888255338064	0.2560949566647586	2.623657359379347	1.0	0.005983233006130083	5.142845986431131	3.245894469165335	0.06656538290942383	0.29117163914004723	0.29189669707089055	0.13050181238244765	0.286429851406615	0.999945799187881	4.192284572027583E-5	0.0064750577038888485
144000	-5057.29886468298	-5057.042471516606	-0.2563931663730874	-5057.042471516606	0.29051271228832487	2.5813954776529524	1.0	0.25348801954687106	5.545115534708158	5.207037599481564	0.11154586879678587	0.29117163914004723	0.29189669707089055	0.13050181238244765	0.286429851406615	0.9698531737321637	0.06226114167703395	0.25278555049565693
146000	-5062.155933136469	-5062.886835094244	0.7309019577753615	-5062.886835094244	0.23551598920018857	2.384093550678391	1.0	0.0765089518061244	5.785009668378066	7.506472388311322	0.10425167015667418	0.2730130579766779	0.30706284789052274	0.13050181238244765	0.2894222817503521	0.9909113658486702	0.007957276489754916	0.08898670305639622
148000	-5060.31715666193	-5057.718530345484	-2.598626316446241	-5057.718530345484	0.3507999733114526	2.6462104094150325	1.0	0.2844253274382893	3.181484052547236	4.269557014884971	0.2903683992435197	0.27803918381155607	0.3016442259244535	0.13089430851363873	0.2894222817503521	0.8235049011849644	0.058380615328371514	0.2676347080280431
150000	-5060.122906179311	-5057.618194886971	-2.504711292340132	-5057.618194886971	0.3995336302805367	2.349306555358974	1.0	0.34318650553149066	3.1072723971925553	3.044009777639095	0.31373328612576856	0.2835472599972837	0.2862411973335533	0.14078926091881133	0.2894222817503521	0.7897527810624521	0.09782211608931538	0.347526015263242
152000	-5062.092418184623	-5059.496555744236	-2.595862440387034	-5059.496555744236	0.2941155317221531	2.349306555358974	1.0	0.30576198466244686	2.728611624894076	2.591490930574656	0.6084412955491445	0.29668835977127694	0.2862411973335533	0.14161283170572123	0.275457611189449	0.8306751196471106	0.06274267757920038	0.2827380981504806
154000	-5056.822965514838	-5056.125462618581	-0.697502896257213	-5056.125462618581	0.28890968710193976	2.334672751154402	1.0	0.11113140721059919	3.205454955149988	1.5028489204777251	0.5732149120793187	0.2878302026532605	0.29632557202140397	0.1319218135303586	0.2839224117949774	0.9438698702415098	0.008158023393032093	0.09389021735462524
156000	-5063.117632394476	-5064.992165848136	1.8745334536607237	-5064.992165848136	0.2609209917447441	2.547317613935079	1.0	0.0038552292815706387	5.255603366364186	6.277733536649341	0.1724347584829682	0.2997627008781946	0.29241253185286487	0.14372931696535066	0.26409545030359033	0.9999385965847972	8.74421015697559E-6	0.002957372517899542
158000	-5060.285568330866	-5060.8154714195025	0.5299030886358644	-5060.8154714195025	0.24324170365587017	2.4352001928414135	1.0	0.28228082779373437	5.9751508106753155	3.2253376353776306	0.24579743526978284	0.2684826785585511	0.30360171019972737	0.1267225505010554	0.30119306074066654	1.118154107519351	0.08191284498193199	0.25727924360362603
160000	-5060.218619249823	-5061.036699004231	0.8180797544086604	-5061.036699004231	0.2594290695439729	2.305871134092688	1.0	0.08285837212950067	5.154384026963026	3.3290757064988914	0.14169208767973615	0.2746860398091813	0.29739834894909717	0.139101293596098	0.288814317645624	1.0073432385407588	0.010255593788794362	0.10013226909331632
162000	-5068.845387209124	-5068.501418587933	-0.3439686211914079	-5068.501418587933	0.26609715933031763	2.2038838785717045	1.0	0.12670606362162412	4.3980754925078624	3.8855236823018573	0.5037175797287392	0.3110323915989308	0.29529008825329883	0.124075867992496	0.2696016521552748	1.0098891593651587	0.013754062255041036	0.11786835002272884
164000	-5065.053112917268	-5065.811746874699	0.7586339574310021	-5065.811746874699	0.24691619939318382	2.292889563429793	1.0	0.01966556834571279	4.983105920099441	7.350359351016286	0.18846592638934467	0.3110323915989308	0.29529008825329883	0.124075867992496	0.2696016521552748	1.0091642157504133	2.918631389783679E-4	0.01697468043912728
166000	-5061.32365080907	-5061.570141537332	0.24649072826183405	-5061.570141537332	0.2577296088427144	2.5396970385890496	1.0	0.020889350922363905	4.648691756346373	7.7630803073512125	0.12099546933307533	0.3100764069428684	0.2932407731617783	0.12503185264855837	0.2716509672467953	1.0004849329468957	3.6689182588221493E-4	0.0191741313865203
168000	-5056.886081093981	-5059.511439960077	2.625358866095942	-5059.511439960077	0.24979980108642147	2.6162321016401937	1.0	0.0015294477101987097	5.3396921772853805	4.729327699214476	0.3322065306250958	0.2832799240928094	0.2932407731617783	0.14875648033630265	0.2747228224091101	1.000877131960116	1.6877677212532113E-6	0.00129819463742215
170000	-5060.76964271493	-5060.085826830231	-0.6838158846993099	-5060.085826830231	0.2623713026456436	2.383841242427848	1.0	0.1167213733093365	4.281494824620715	4.950820615624248	0.33119936145724826	0.2832799240928094	0.30817407257965274	0.1338231809184282	0.2747228224091101	0.9444378588185948	0.011982725434185078	0.11095664943568109
172000	-5059.078756336662	-5059.667392085993	0.5886357493306535	-5059.667392085993	0.2450014786075847	2.6580681931314	1.0	0.18456028462466345	5.703034915670834	3.3655470774273484	0.10312328013111233	0.2932602076183054	0.2981937890541567	0.12518185717093613	0.2833641461566022	1.0461580659707983	0.028269102103928877	0.1561613141118872
174000	-5059.129706498703	-5060.117505474498	0.9877989757952212	-5060.117505474498	0.2634876429816403	2.634712000801611	1.0	0.08049117567297949	5.773803378584077	4.906442370866895	0.04404755025109024	0.28691624457608456	0.29232326593128877	0.12430835634019205	0.29645213315243507	0.9932175150220828	0.004904336870699424	0.06972886934015762
176000	-5060.538364673817	-5061.01905578742	0.48069111360307026	-5061.01905578742	0.2577914874386647	2.7886804605178823	1.0	9.691922846888714E-4	3.528124478419124	7.916488698227795	0.2870341263535902	0.28273869096363563	0.2965008195437377	0.140970537875262	0.2797899516173651	0.9997808911713396	9.405618364302485E-7	9.698636491243147E-4
178000	-5061.629701066671	-5062.732444309457	1.1027432427855448	-5062.732444309457	0.2361270688090592	2.721988615290042	1.0	0.06850434422499085	5.893859100634261	5.346251680308328	0.2126236085055312	0.2920009348253984	0.2857625017358195	0.14244661182141738	0.2797899516173651	1.024060810132926	0.004006089664976664	0.06206494975663352
180000	-5057.917654075147	-5059.733092782636	1.8154387074896121	-5059.733092782636	0.2722670440936332	2.721988615290042	1.0	0.005091357009017255	5.330274239154258	5.8709996899885155	0.00910874793984786	0.2920009348253984	0.2996324640693165	0.1285766494879204	0.2797899516173651	1.002785735713714	1.5632007363491394E-5	0.003946003911688521
182000	-5059.606782790966	-5062.891738701681	3.2849559107149693	-5062.891738701681	0.2536513820198256	2.721988615290042	1.0	0.0010246378750901027	5.900117615035548	4.982829482304922	0.018943156111272546	0.30201095328199085	0.2741436409406871	0.12570176929101204	0.2981436364863104	1.0000997306581618	6.272495378376252E-7	7.920082915408974E-4
184000	-5060.826083143436	-5062.646786857864	1.8207037144275962	-5062.646786857864	0.24629271484197346	2.721988615290042	1.0	0.014728245281006613	5.766064257461985	5.362283264745642	0.15321045884923556	0.3092908314013233	0.2741436409406871	0.11842189117167953	0.2981436364863104	0.998345391810417	1.514989801626912E-4	0.012276978848870938
186000	-5055.774873352885	-5057.350729065395	1.575855712509735	-5057.350729065395	0.259600955012924	2.5034029925915244	1.0	0.013419881714575433	5.335679163043143	5.03456606962325	0.1439519534954947	0.2803278316118486	0.29379605190937397	0.1277324799924674	0.2981436364863104	0.9985957184325207	1.2097506572981215E-4	0.011000819031911755
188000	-5059.107314483471	-5060.033756038302	0.9264415548315599	-5060.033756038302	0.25967379502794985	2.5034029925915244	1.0	0.05459432840267437	5.0892823092183175	3.394694846158401	0.3612540154521514	0.2803278316118486	0.2946570586860136	0.12687147321582776	0.2981436364863104	0.9911317211203321	0.0030352093706466285	0.054858078580859414
190000	-5062.966840261967	-5064.461093136441	1.4942528744739065	-5064.461093136441	0.2642320792590224	2.6847379043652313	1.0	0.022708392001749882	5.334855534578525	3.7942544994254703	0.2690112269229731	0.29757247868114706	0.27346101039612075	0.13082287443642215	0.2981436364863104	1.0101392641008085	7.345471014865892E-4	0.026808942890285205
192000	-5064.568289622849	-5065.453079886079	0.8847902632292692	-5065.453079886079	0.28404467868324296	2.494342252701507	1.0	0.038925847871712195	5.012531460756896	4.096371079490604	0.10459059681830167	0.30578240236346826	0.2844417691091585	0.1246324272051674	0.28514340132220617	1.0076847082389595	8.427374348762009E-4	0.028923319177866426
194000	-5056.297139144741	-5057.944211330118	1.6470721853775685	-5057.944211330118	0.24601871247533116	2.482817402019611	1.0	0.04821896889474844	5.873821223359231	4.0072751225139385	0.019238933638722835	0.2951570149035295	0.2864556809618869	0.13324390281237777	0.28514340132220617	1.0165986475527549	0.001693431805704011	0.04059909171121321
196000	-5059.110506473797	-5058.035860539	-1.074645934796726	-5058.035860539	0.2890634225683688	2.482817402019611	1.0	0.1798614656753797	4.155137963130088	4.249558696750088	0.4425847826623898	0.2951570149035295	0.2864556809618869	0.13324390281237777	0.28514340132220617	0.9163729698914765	0.03737159193358774	0.19623491738692103
198000	-5062.0518945905105	-5061.649838366997	-0.402056223514037	-5061.649838366997	0.2599870785392277	2.469339417986882	1.0	0.16029882253356892	4.362666343404544	2.824149191036135	0.06345240077132594	0.304787741085337	0.2864556809618869	0.13741699330131005	0.2713395846514664	0.9666580431000178	0.0340295388046607	0.1857809559866076
200000	-5063.324853087787	-5063.7094733344775	0.3846202466901576	-5063.7094733344775	0.24323181535749094	2.780060491941108	1.0	0.02414449958359479	4.786948884301499	6.531671848949176	0.20911898494442757	0.2824928095862168	0.31053494376029567	0.13122014469770882	0.27575210195577904	0.9895187465521601	3.836792748486313E-4	0.01981229337023765
202000	-5061.24686559213	-5063.685929985291	2.439064393160793	-5063.685929985291	0.25383242564843844	2.2626931955677163	1.0	0.007479926901168843	5.736553526788012	4.583232127498608	0.28545806543934754	0.2796691553853476	0.29366371285798104	0.13507261520786124	0.29159451654881047	1.0024835707205515	6.625636114133938E-5	0.008138361938529582
204000	-5060.883347706259	-5062.435559162469	1.552211456210176	-5062.435559162469	0.2786431100249008	2.519857509553731	1.0	0.0027018934165923252	3.5979157925448906	1.6374084123900075	0.5076689023857508	0.2796691553853476	0.29366371285798104	0.13507261520786124	0.29159451654881047	1.000910768946648	4.873195806109496E-6	0.002206542959948682
206000	-5057.173426637312	-5056.43087318557	-0.7425534517421726	-5056.43087318557	0.2835319390414747	2.6597893987623515	1.0	0.15541215001677733	3.590280405596649	1.5746204597130757	0.6439466695981048	0.2861659861552193	0.2973662684247578	0.12487322887121273	0.29159451654881047	0.9578939064508674	0.020315342145530588	0.14487412552793522
208000	-5070.155075903805	-5070.508564989375	0.35348908557108505	-5070.508564989375	0.23987977136093372	2.501123830996419	1.0	0.12783881483140083	5.092460439586013	3.369273789798256	0.272223872985623	0.3118053061090703	0.28279082979034026	0.12487322887121273	0.280530635229377	0.9976468139077158	0.013082709703114386	0.11285802092162343
210000	-5054.506045802483	-5053.506986578873	-0.9990592236096503	-5053.506986578873	0.25070597412505236	2.6022403962827902	1.0	0.22950255921515822	4.114591150445642	2.669449234120573	0.6731213933330061	0.28533902449363135	0.2854970702593619	0.14863327001763005	0.280530635229377	0.980288599068121	0.0529509856692167	0.22268743043695455
212000	-5063.03940057522	-5061.996209222722	-1.0431913524972358	-5061.996209222722	0.26859228595499995	2.405685302802877	1.0	0.16799571079279899	3.3503647921164212	1.7597518240055174	0.8173079806644007	0.28533902449363135	0.297179727837943	0.13695061243904894	0.280530635229377	0.993822942953007	0.010434375613271037	0.10470891793374544
214000	-5058.5489790413585	-5059.162403677094	0.6134246357355444	-5059.162403677094	0.26191297197904495	2.6021311538045024	1.0	0.030125451702029196	5.203075119979093	7.5339230556766825	0.03356428534379099	0.27427026405238564	0.297179727837943	0.13695061243904894	0.2915993956706227	1.0086373551438663	6.554107971065628E-4	0.025588202067640918
216000	-5058.090549512369	-5061.166871565833	3.076322053464935	-5061.166871565833	0.2385184884939789	2.3752123246891452	1.0	5.930200345423266E-4	5.519669683211019	6.265336731710556	0.18389974868419362	0.27427026405238564	0.28004078568854157	0.13695061243904894	0.30873833782002413	1.0000132575631964	3.192819150638238E-7	5.650981922570899E-4
218000	-5059.816806286548	-5060.708543063674	0.8917367771268268	-5060.708543063674	0.2538956566722818	2.4630999262528577	1.0	0.048969363324286495	4.933523017864731	3.237757865715626	0.4913630727707808	0.27888594331496147	0.29250077836022526	0.13138998686512376	0.2972232914596898	1.0112991358337065	0.002182691145090875	0.04621958171898251
220000	-5056.369890455409	-5056.098462076753	-0.2714283786566034	-5056.098462076753	0.2514096973123232	2.718700974205782	1.0	0.18961460816114006	4.6630017924592	2.5756049413267506	0.2808074070818927	0.27888594331496147	0.29250077836022526	0.13138998686512376	0.2972232914596898	0.997410784145697	0.015645883787116267	0.12258851442703145
222000	-5057.201274838661	-5059.744073238239	2.5427983995779133	-5059.744073238239	0.2633483613429798	2.4081644487408957	1.0	0.0013435984760817735	4.776414247306855	3.2117128629904963	0.25267647915539515	0.27888594331496147	0.29250077836022526	0.13138998686512376	0.2972232914596898	0.9996610348191055	1.4581070044306947E-6	0.001207796221860568
224000	-5058.993584861383	-5059.842032113166	0.8484472517831119	-5059.842032113166	0.2604009876668328	2.5612022201294415	1.0	0.02824957723032554	3.995352596300097	1.5129634521108828	0.6003185191983377	0.27888594331496147	0.29250077836022526	0.12914386120022067	0.29946941712459285	0.9908466895239718	5.391423755075772E-4	0.023373340315695712
226000	-5063.422407822021	-5066.4140169939965	2.991609171974928	-5066.4140169939965	0.26396970024181116	2.2362775071558447	1.0	0.0016674265453093169	5.525682998064706	4.35047426995564	0.1448215137501835	0.307101601100506	0.3042253318627596	0.12914386120022067	0.259529205836514	1.0011970551121876	2.1180387472459135E-6	0.001453983370292464
228000	-5058.494536859772	-5059.676763519471	1.182226659699392	-5059.676763519471	0.24728620443835111	2.299855374730891	1.0	0.09065293519562183	5.75027023282369	4.051649170371822	0.17258672227016714	0.27920350791366266	0.3106303179565915	0.12914386120022067	0.2810223129295254	1.0114618395419008	0.011209355631853924	0.10533716098151016
230000	-5058.805409725123	-5059.260934737154	0.45552501203038576	-5059.260934737154	0.24935324222070696	2.4549922672995406	1.0	0.022202634253741683	3.631514844999108	1.9375988673212743	0.2600356929816443	0.27920350791366266	0.2883259460986976	0.12914386120022067	0.3033266847874193	0.9999048852403895	4.642467508623443E-4	0.021593639046002113
232000	-5057.942199207182	-5059.628760936644	1.686561729461177	-5059.628760936644	0.2573814915623566	2.340048462014312	1.0	0.021499497762490157	5.345730193991944	3.6971015897317576	0.36245810648963306	0.27920350791366266	0.2883259460986976	0.12914386120022067	0.3033266847874193	1.0053068778320373	8.021551325888065E-4	0.028297535564130585
234000	-5060.047539222741	-5065.124348653457	5.076809430715899	-5065.124348653457	0.24331571147422276	2.2326717964267155	1.0	5.184328267687102E-5	5.739216450459896	3.206830682835554	0.3911448464937645	0.28964755020574673	0.28012462556290024	0.14306104036577197	0.2871667838655813	0.9999945926965816	2.7639129074751207E-9	5.2573002745910764E-5
