#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:ratites" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="BirthRate.t:ratites" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:ratites">
#                <taxonset id="TaxonSet.ratites" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:ratites" name="distribution" x="@BirthRate.t:ratites">
#            <LogNormal id="LogNormalDistribution1" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter" lower="0.0" name="M" upper="0.0">2.0</parameter>
#                <parameter id="RealParameter1" lower="0.0" name="S" upper="0.0">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequencyPrior.t:ratites" name="distribution">
#            <parameter dimension="4" id="freqParameter.t:ratites" name="x">0.25</parameter>
#            <Dirichlet id="Dirichlet1" name="distr">
#                <parameter dimension="4" id="RealParameter2" lower="0.0" name="alpha" upper="0.0">0.3 0.3 0.3 0.3</parameter>
#            </Dirichlet>
#        </prior>
#        <prior id="KappaPrior.t:ratites" name="distribution">
#            <parameter id="kappa.t:ratites" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistribution0" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter3" lower="0.0" name="M" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter4" lower="0.0" name="S" upper="0.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="RatePrior.t::ratites" name="distribution">
#            <parameter dimension="12" id="rates.c:ratites" lower="0.0" name="x" upper="5.0">1.0</parameter>
#            <LogNormal id="LogNormalDistribution2" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter5" lower="0.0" name="M" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter6" lower="0.0" name="S" upper="0.0">0.1</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:ratites" name="distribution">
#            <parameter id="ucldStdev.c:ratites" lower="0.0" name="x">0.2</parameter>
#            <LogNormal id="LogNormalDistribution3" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter7" lower="0.0" name="M" upper="0.0">0.1</parameter>
#                <parameter id="RealParameter8" lower="0.0" name="S" upper="0.0">0.1</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	BirthRate	kappa	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
354000	12.12178779637446	NaN	12.12178779637446	NaN	0.7161562034181492	2.8571642605346943	-2.0581763001574584	3.088431870052261	0.13327862446602376	0.10888128701364187	1.0172769955261285	0.006283875507776517	0.0774984638183916	0.0404629970892571	0.25200818472939346	0.2747833032244026	0.43274551495694635
355000	2.200494475293099	NaN	2.200494475293099	NaN	2.545601550204349	12.334685967014702	-10.529262002499467	0.3700220160542447	0.11852998709064673	0.09669945606370145	1.0533510793404965	0.009350865976569983	0.090896114368316	0.0404629970892571	0.25200818472939346	0.2747833032244026	0.43274551495694635
356000	4.911295182364835	NaN	4.911295182364835	NaN	2.2847298669385236	10.276980021534325	-10.38046022025122	1.02380345172763	0.21300535535618195	0.095438032262809	0.9672038771589608	0.005896280219900277	0.08235097742592581	0.04267320848290491	0.03040707682169186	0.21534856718666318	0.7115711475087396
357000	13.180967183405308	NaN	13.180967183405308	NaN	0.49939087732267373	2.0905951825604543	-1.3319516143267236	1.229066235131177	1.696121370592748	0.11150303148091334	0.9525305512498364	0.004593350808821907	0.07038076160467664	0.04669610233593475	0.03040707682169186	0.21534856718666318	0.7075482536557098
358000	11.132521269855165	NaN	11.132521269855165	NaN	0.9938784701174526	3.1967896105086098	-2.9357941118471884	2.9466393132166027	0.7736786588534873	0.08686805241561073	1.0066761339032686	0.005892958204899038	0.07496330819584003	0.04669610233593475	0.03040707682169186	0.16222217922417334	0.7606746416181996
359000	16.309937728555298	NaN	16.309937728555298	NaN	0.2074716412381461	0.9340967877220576	4.696169800209568	4.21804823898435	0.7736786588534873	0.08496147544393119	1.0319608140798744	0.009630383662768265	0.09824517888912622	0.027439913721353102	0.03040707682169186	0.20176688316279084	0.7403861262941638
360000	-2.198561330655886	NaN	-2.198561330655886	NaN	8.763476186676593	36.26774043894876	-17.158377654156673	0.22987630272785436	0.12532825217314483	0.10830883270532755	0.9892772123916541	0.011155215277911567	0.1029758485320284	0.027439913721353102	0.03040707682169186	0.20176688316279084	0.7403861262941638
361000	-2.2586822104864064	NaN	-2.2586822104864064	NaN	9.127780790812862	25.51345790358251	-14.938477304162472	0.31035778668014685	1.0944525547417778	0.08044723492162713	1.0010860056914714	0.008359770411203865	0.09525080631451283	0.027439913721353102	0.03040707682169186	0.20176688316279084	0.7403861262941638
362000	5.550480942901016	NaN	5.550480942901016	NaN	2.2666819022555558	7.92054441259411	-7.675593622278457	0.8007002521481335	0.4185653761915031	0.10094351626739054	0.9789205597892363	0.010400689170202593	0.10020147825731109	0.0695510622844367	0.14573534548013137	0.2497090300305937	0.5350045622048378
363000	2.5060939807123703	NaN	2.5060939807123703	NaN	2.3429510777239533	6.674234856154966	-6.685942339744489	1.0162077411668278	0.4185653761915031	0.1205118520458269	0.9124847404218445	0.012014576280358524	0.11485592373319861	0.13136929860255503	0.3154939692658417	0.07995040624488331	0.4731863258867195
364000	8.652991625217469	NaN	8.652991625217469	NaN	0.508736171956749	2.225963876310959	-0.6608846026060791	1.6551998004030295	1.1261602119190395	0.1058272080993252	1.0019760747781596	0.014442434424647292	0.11786839195546762	0.13136929860255503	0.13587808763123577	0.07995040624488331	0.6528022075213255
365000	9.766235633225726	NaN	9.766235633225726	NaN	0.7773827644543986	3.4068768930995446	-3.270706234311153	1.0560117161119547	1.4207062728198792	0.10402635331229018	1.019533766500179	0.008454593682729484	0.0909036599857634	0.1582213510433247	0.04057674732906981	0.1483996941062796	0.6528022075213255
366000	7.160924908697147	NaN	7.160924908697147	NaN	0.48920797252225606	2.140009756453489	-0.046468529007151815	2.094351997964749	1.0002359883977792	0.08197374576957399	0.9040899152235617	0.012714324820342054	0.11984990499623664	0.1582213510433247	0.013717378867923742	0.17525906256742566	0.6528022075213255
367000	15.10992129219397	NaN	15.10992129219397	NaN	0.1775010723861075	0.591815539399882	7.376645440108996	6.477867166897359	2.2175233255336497	0.11352175791650697	1.0158788201814952	0.010498091325667265	0.10049606026940734	0.1582213510433247	0.013717378867923742	0.17525906256742566	0.6528022075213255
368000	10.048087112546177	NaN	10.048087112546177	NaN	0.5834289424279336	2.156880469020697	-0.0688584510986221	2.1129671134369894	1.6061815924784784	0.08677096910505827	0.9739283673036856	0.01167264151212028	0.11218469208786358	0.1582213510433247	0.013717378867923742	0.17525906256742566	0.6528022075213255
369000	9.400187774229819	NaN	9.400187774229819	NaN	1.7017263754727447	5.546865733404561	-5.559030211899756	1.1938592677797415	0.9534381114027125	0.08054281782796884	0.9709942575317995	0.004463513687647859	0.06782272184415622	0.1582213510433247	0.013717378867923742	0.17525906256742566	0.6528022075213255
370000	-12.109900283457437	NaN	-12.109900283457437	NaN	28.289338646706764	91.6154773744841	-26.75798778191667	0.17962936416608205	1.1280190489333322	0.09523652006922305	1.0040534842690674	0.00841178973739402	0.09371174243560844	0.1582213510433247	0.013717378867923742	0.6831993045710409	0.1448619655177102
371000	1.828204603472983	NaN	1.828204603472983	NaN	2.4481399720432475	8.215124585196499	-8.010254427861284	0.5912686361365475	0.13309705419302864	0.10519832717653214	1.025522395395154	0.021680332079404604	0.1453745319384579	0.1582213510433247	0.013717378867923742	0.6831993045710409	0.1448619655177102
372000	17.535555500785815	NaN	17.535555500785815	NaN	0.4060089273819969	1.293059983769884	3.149148737982407	5.323694750345241	0.573678090196815	0.09425506968250266	0.9940841121641281	0.0061119228262469065	0.07819118159934708	0.2476866624700403	0.013717378867923742	0.6831993045710409	0.05539665409099459
373000	7.99115810085148	NaN	7.99115810085148	NaN	0.8567909552371487	2.852107055642068	-1.564147590693238	1.9126383444011432	8.061142197440446	0.09476472025893873	0.95929771413474	0.009379556838351222	0.09732098885591565	0.17695353265033725	0.013717378867923742	0.753932434390744	0.05539665409099459
374000	5.816024410934602	NaN	5.816024410934602	NaN	0.20000640557598012	0.7345661563790571	6.021523131545892	12.303681495592873	8.061142197440446	0.09586090403006757	0.9927422479817901	0.01950461159723317	0.1382459034981572	0.14339607464266638	0.1772269512532635	0.641964836466877	0.0374121376371927
375000	10.148490726008422	NaN	10.148490726008422	NaN	0.5573413643503411	2.0303604761264586	-1.3402621879290546	1.2007550511959808	6.621541653125091	0.10764647561158758	1.015336632040685	0.006134809669328611	0.07875549769544853	0.14339607464266638	0.05248826427442538	0.7667035234457151	0.0374121376371927
376000	-0.4986055611519329	NaN	-0.4986055611519329	NaN	3.0976197619388057	16.302701610169116	-12.235944636506765	0.4817859368691182	4.955653679901521	0.09102567853594358	1.023035120813665	0.00577125850155558	0.0744867911237381	0.14339607464266638	0.05248826427442538	0.6271880087046239	0.17692765237828398
377000	-16.78268162228383	NaN	-16.78268162228383	NaN	27.163908027434044	93.87917071318732	-24.099489715292577	0.12253175102021012	4.955653679901521	0.08650390944146048	1.013484160065358	0.011763212725152489	0.111283976198875	0.14339607464266638	0.05248826427442538	0.6271880087046239	0.17692765237828398
378000	-7.871544766655076	NaN	-7.871544766655076	NaN	1.7176011431371367	6.066977157660114	-6.083075421625022	1.0640562378322929	5.128748016513144	0.1011948312176387	0.921094941033004	0.0205928044832714	0.15454207982201476	0.2539932391894304	0.03600724522019241	0.6271880087046239	0.08281150688575291
379000	14.391203146410597	NaN	14.391203146410597	NaN	0.7506444762288266	2.3394173877260522	-0.35009736829970217	2.5128957971935737	0.5538258494402387	0.08966937920361351	0.9593370956406985	0.006885634892104153	0.08347071373468352	0.2539932391894304	0.027576010220014352	0.6356192437048019	0.08281150688575291
380000	8.465569989937894	NaN	8.465569989937894	NaN	0.47449638915340664	2.3884116143704053	-0.6424576313017001	3.156949620970947	3.5155724625775355	0.10456209600620348	0.9859248077537174	0.010354687655509813	0.10275298054703817	0.04416024088125095	0.027576010220014352	0.7369335219140659	0.19133022698466845
381000	4.66302684085632	NaN	4.66302684085632	NaN	0.30954921378488065	1.2500211860898867	3.2389688785848603	3.7386868735510363	3.5155724625775355	0.1277856415450821	0.9722727429215697	0.01575469876663233	0.1296727050419157	0.04416024088125095	0.027576010220014352	0.7369335219140659	0.19133022698466845
382000	8.499086578948312	NaN	8.499086578948312	NaN	0.3435314027295734	1.320315795802588	3.030980957279287	5.171391290401127	3.04841061467705	0.12254042219508332	1.0370769836884572	0.014112101508254475	0.12127438672821388	0.03840654792542726	0.027576010220014352	0.7612280580617485	0.17278938379280945
383000	-8.654959762857946	NaN	-8.654959762857946	NaN	12.902321129237185	46.29876140580961	-18.29023630180215	0.14301140579441907	7.6061593654282165	0.09357332923047051	0.9739159861742482	0.00941269205218463	0.09967677029375481	0.03840654792542726	0.027576010220014352	0.7612280580617485	0.17278938379280945
384000	9.643229150087446	NaN	9.643229150087446	NaN	0.8097412485152976	3.1439531006992403	-2.8590662824604323	1.1120214908802162	1.073917142389311	0.08909377031644929	0.9579251706493691	0.006772071080765779	0.08503501901249504	0.2188132794453772	0.13798041755591856	0.3611445594963095	0.2820617435023942
385000	0.8326115005649495	NaN	0.8326115005649495	NaN	1.8109758665545348	5.987340923224901	-6.124244037109689	0.8029960357540619	1.5960451645304927	0.08759285001703475	0.9498278957594807	0.018083303618932983	0.13735729438165545	0.2188132794453772	0.13798041755591856	0.5562107128962751	0.08699559010242863
386000	10.00287286379118	NaN	10.00287286379118	NaN	0.6425156539702366	2.3545683511162294	-0.38940564415364953	2.61148261596457	0.25888524195307594	0.11082379809029423	0.9872090908113792	0.020063510568534934	0.1409438331121986	0.006573417298884832	0.13798041755591856	0.5452971916243403	0.3101489735208558
387000	5.518257083964272	NaN	5.518257083964272	NaN	4.426612852829273	13.908099644522563	-11.22733619674628	0.5469206474432288	0.2019662685941359	0.08967898626812591	1.0210543023465701	0.008121473022448129	0.0894691369222729	0.006573417298884832	0.09047768662987532	0.4858864047998178	0.4170624912714216
388000	0.6823216085473536	NaN	0.6823216085473536	NaN	1.7174871287502425	6.150555637298064	-6.341768347042061	0.7485144731563097	0.29842557193984104	0.12241402039038529	1.039342507255723	0.019840403284751926	0.13408583919175243	0.006573417298884832	0.1722951907392035	0.4858864047998178	0.3352449871620934
389000	13.692081012497344	NaN	13.692081012497344	NaN	0.722427050606342	2.1059569258896675	-0.4877402687995738	1.6386176369871253	0.21906753148745448	0.09650047529868253	0.9727791740433288	0.012060482646417769	0.10842935323730199	0.006573417298884832	0.1722951907392035	0.4858864047998178	0.3352449871620934
390000	4.751876507724933	NaN	4.751876507724933	NaN	4.81593781265995	15.995078816045543	-12.8180120216964	0.6251666551669172	0.060433840742760724	0.09623445436486586	0.9583581922308438	0.006754326685277781	0.0852574714873066	0.006573417298884832	0.1722951907392035	0.6442138937675966	0.17691749819431454
391000	7.188237747439098	NaN	7.188237747439098	NaN	1.4837927742386006	6.944845214502515	-6.929348525298723	0.7552345694633432	0.1067406211652846	0.10019304364577254	1.0081910422907954	0.013463666078736497	0.11715446963218491	0.006573417298884832	0.11596731101259183	0.7005417734942083	0.17691749819431454
392000	6.691399230584057	NaN	6.691399230584057	NaN	3.7010772660580544	15.481097943720865	-11.708402596658319	0.421102100750714	0.12836687943002414	0.10407863414263605	0.9656111109475294	0.007179802571557353	0.08774225970160252	0.006573417298884832	0.05773324897964521	0.8504684724057943	0.08522486131567515
393000	11.27473671861295	NaN	11.27473671861295	NaN	1.424210327591461	6.081483809826202	-7.2276599437658895	1.7282467677085902	0.3702547141303266	0.1028302068294382	0.9807990350923048	0.0036159157042194396	0.0614504908916874	0.006573417298884832	0.14917797144544082	0.6970811684878739	0.1471674427677998
394000	13.965677700232929	NaN	13.965677700232929	NaN	0.1280545921779709	0.41258313241302147	10.061525600053274	14.287083430867112	0.6274519440781717	0.09722015531064931	1.0063649521810794	0.014472890949846827	0.12338017760375697	0.08574174792083172	0.14917797144544082	0.4215942618208654	0.34348601881286145
395000	-6.721306000021623	NaN	-6.721306000021623	NaN	12.574413316157932	55.22641548082144	-20.383408489541612	0.18683520446718052	0.21480700185066373	0.09229400239377034	0.9355588470027751	0.010365597160084679	0.10237456313349878	0.031547494585503065	0.20337222478076947	0.43821677316070395	0.3268635074730229
396000	16.366416129663257	NaN	16.366416129663257	NaN	0.17326555127600443	0.6840144961657264	6.409526215610291	5.364736933360647	0.26854115805681666	0.1223581906558262	0.9937248922194245	0.008038914968164085	0.09005985434412712	0.1585804850036806	0.07633923436259193	0.43821677316070395	0.3268635074730229
397000	8.969219968519734	NaN	8.969219968519734	NaN	1.2654641631924561	4.852181236766376	-4.971224373981216	1.6245486813810754	0.31801503747647875	0.10424196588949398	0.8936382503063106	0.003604637264474342	0.06468374108212346	0.1585804850036806	0.14209479731369196	0.43821677316070395	0.2611079445219229
398000	6.859173710104564	NaN	6.859173710104564	NaN	0.5917314491791451	2.91518894555037	-2.018447303236653	2.842657136690413	1.5322588299861584	0.09458049694882023	0.9989009629604616	0.0104624969363984	0.10481857070646415	0.27920899456582127	0.14209479731369196	0.3175882635985633	0.2611079445219229
399000	8.198914993760448	NaN	8.198914993760448	NaN	0.9202934890616479	2.3037616095119064	-0.26428940469045337	2.73761220199395	1.8082636528689309	0.0960676960859538	0.9114334761755598	0.011087683255956231	0.10982640775542901	0.27920899456582127	0.14209479731369196	0.3175882635985633	0.2611079445219229
400000	7.195644693727905	NaN	7.195644693727905	NaN	1.7634562690762474	8.111643112520179	-7.964138761127869	0.5840863231289787	0.056157565987257047	0.09693250190449111	1.0305092130161002	0.009193605264228829	0.09428386992971005	0.2537971572959002	0.035974182325282184	0.44912071585689417	0.2611079445219229
401000	5.971222263360319	NaN	5.971222263360319	NaN	1.038954083475322	3.466468514426979	-3.5618616607445235	2.8251030043911274	0.04451010551770338	0.10430105817220361	1.01337831581533	0.01660609162628809	0.12605677238988872	0.05694466593855185	0.056737786050727684	0.6252096034887971	0.2611079445219229
402000	15.888250854149772	NaN	15.888250854149772	NaN	0.21187706288442285	0.858159029902397	4.8562914623005575	3.9556478882651405	2.3212224102104795	0.09535178289527889	0.9153836758670424	0.003915851532973459	0.0671139883531366	0.05694466593855185	0.056737786050727684	0.6252096034887971	0.2611079445219229
403000	2.871049761949759	NaN	2.871049761949759	NaN	1.9194856510454374	9.307092967079315	-9.034171223674313	0.436991161307243	0.7785214622858836	0.0984666957977375	0.9915787647733738	0.0151561175918359	0.12336120489205146	0.03859190391903873	0.046218154181047626	0.6540819973779902	0.2611079445219229
404000	-2.7950123355025243	NaN	-2.7950123355025243	NaN	13.694259437617069	47.037964473020615	-18.94705005483691	0.1928953904088117	0.10851113569523978	0.09271949867751023	0.9197206569406279	0.007221705239512672	0.08798614662937705	0.03859190391903873	0.05804879766098767	0.6540819973779902	0.24927730104198284
405000	8.933141870054405	NaN	8.933141870054405	NaN	1.9508198091762927	10.95803052905236	-10.507908338918059	0.30036963144738327	0.2280290214702496	0.09733246823466304	0.9657695283296621	0.0032728555366266063	0.05871264103995389	0.03859190391903873	0.28580066611993704	0.6540819973779902	0.021525432583033494
406000	16.6635848255126	NaN	16.6635848255126	NaN	0.49316490218972875	1.5070834690252293	2.288625363977923	4.049524719007097	0.15157040929716425	0.09435858529176114	0.9852147646824378	0.008302289227020282	0.09045834689996314	0.03859190391903873	0.32812660310973135	0.611756060388196	0.021525432583033494
407000	13.591916435234035	NaN	13.591916435234035	NaN	0.6553599138062256	2.4173157556782776	-0.7276819321245191	1.9194537753097247	1.332651634864755	0.09438640636742608	1.018740627580317	0.007369735236735482	0.08589865637565815	0.03859190391903873	0.32812660310973135	0.611756060388196	0.021525432583033494
408000	15.985609312327169	NaN	15.985609312327169	NaN	0.37638795249107926	1.2084675555346178	3.301765940983983	3.529733746959528	0.2456144196669967	0.1104672313596404	1.037880043175244	0.010459260579931991	0.10074966163274128	0.03859190391903873	0.32812660310973135	0.611756060388196	0.021525432583033494
409000	-3.003780620288977	NaN	-3.003780620288977	NaN	4.204251137943671	16.491530947526247	-15.792856238549398	0.9320213460480642	0.5257425833752075	0.08529372948969878	1.0196449639890919	0.012231271240842173	0.10658838269536822	0.03859190391903873	0.13812286275557006	0.8017598007423572	0.021525432583033494
410000	5.152039036868664	NaN	5.152039036868664	NaN	2.498620163007468	8.888257402796961	-9.328821099794274	0.3601104766852705	1.8971575935485374	0.11039284875898782	1.035767849513448	0.004634922550056221	0.06611854770568198	0.1283247783581311	0.13812286275557006	0.7120269263032648	0.021525432583033494
411000	13.446315834204885	NaN	13.446315834204885	NaN	0.47538814768477594	1.7175151128548238	1.304207879593982	2.6653022113387594	1.638641495708996	0.10086374567730587	1.007479943442929	0.009150327775202001	0.0953334080858375	0.1283247783581311	0.13812286275557006	0.7120269263032648	0.021525432583033494
412000	16.041334597111508	NaN	16.041334597111508	NaN	0.26839686294213777	1.0411295839896848	4.476672439749955	6.379298468179354	2.1982953197646244	0.0940254483701054	0.9971860879006795	0.004682217214230725	0.06954946935574847	0.12834001132417538	0.5472248597331395	0.29962308835125084	0.024812040591433722
413000	1.9386200677937722	NaN	1.9386200677937722	NaN	5.396164973014	15.281047508024008	-11.811854765968633	0.299219457266039	1.3647365463766943	0.10509881423264832	1.016863224119064	0.008298240395502662	0.09117566597917197	0.05867601298427913	0.5472248597331395	0.36928708669114707	0.024812040591433722
414000	12.764400295374342	NaN	12.764400295374342	NaN	0.14212733704392624	0.5800955053402177	7.967613614941902	9.060781381651262	1.0681824327341536	0.11909811000997597	0.9666521191858615	0.015497906613634432	0.12334599129035177	0.05867601298427913	0.7639739675568202	0.1335477454730048	0.043802273985895236
415000	17.109934739959684	NaN	17.109934739959684	NaN	0.3906106772401003	1.7794076089404474	1.2622487781624896	3.724163084859329	0.8135024730156524	0.09654679522840276	0.9413644674317445	0.0050005938594448445	0.0738956980128709	0.012847783981045559	0.7639739675568202	0.011044985797740131	0.21213326266439347
416000	14.221192926194055	NaN	14.221192926194055	NaN	0.12698896562010786	0.6660367543746792	6.834372366153415	6.255495982840785	1.9345228539512456	0.10714399692380985	0.9237012531372811	0.007684460816101585	0.09514926469207359	0.012847783981045559	0.7207858897026868	0.09171957058016476	0.17464675573610233
417000	0.4018501665871792	NaN	0.4018501665871792	NaN	3.1183370175145035	12.833103144493867	-11.67378859009468	0.8126938016409245	1.0644917635748048	0.10377778176062644	1.0271270820065102	0.013482299758519927	0.11213028967049543	0.012847783981045559	0.7207858897026868	0.09171957058016476	0.17464675573610233
418000	2.1518011939926067	NaN	2.1518011939926067	NaN	0.9976907380903494	3.146757295006053	-2.1394716591188434	1.78966026914919	0.7858140689502647	0.11212947819440196	0.9721865609352405	0.02800279388542627	0.1695311882697498	0.012847783981045559	0.7207858897026868	0.09171957058016476	0.17464675573610233
419000	9.176273436214906	NaN	9.176273436214906	NaN	0.6827499934556429	2.470032164839668	-1.1978510841323675	1.5508351965091969	2.4729745313815936	0.09054449581643298	1.0250441627730875	0.010328404372787066	0.09855028815881771	0.012847783981045559	0.47998955563758006	0.17544522358467318	0.3317174367967006
420000	7.934475824306583	NaN	7.934475824306583	NaN	0.8891906630591038	2.9068902581377314	-2.742733411211479	1.05600489733155	0.33504166169107724	0.08975112693154956	0.9799863575277634	0.01587924750703618	0.12420401029108581	0.012847783981045559	0.5917168646419001	0.24197825984442348	0.1534570915326303
421000	9.348856858090183	NaN	9.348856858090183	NaN	0.9654906396710309	4.342931602779854	-4.098795444716111	1.2317405763098397	1.5804736346206796	0.11126017551763591	0.994189990830487	0.009324799488855116	0.09618310088871974	0.012847783981045559	0.5917168646419001	0.3585200837292077	0.0369152676478461
422000	-15.230638688015254	NaN	-15.230638688015254	NaN	12.685292824379548	58.41455180235585	-20.6936578809104	0.17554979591717476	1.8324509720484685	0.07333274132514428	0.9316496366599009	0.016876154623119893	0.1310195618566157	0.012847783981045559	0.765880813890002	0.18435613448110585	0.0369152676478461
423000	8.298684464438582	NaN	8.298684464438582	NaN	1.7121408517734034	7.406573731027919	-7.4172628306674335	0.640339263751184	0.7272182844758834	0.08652672600558899	0.9988512683195883	0.008589753345125	0.0926688094213907	0.012847783981045559	0.8340843984598527	0.10882202537837081	0.04424579218073038
424000	7.501548348885474	NaN	7.501548348885474	NaN	1.1274765632289967	5.60641568833482	-7.5738939355999735	2.1897393504458207	1.4667226803557898	0.10544644143885444	0.9866682371889838	0.005189135069495243	0.0725331641688749	0.05569899646873322	0.8340843984598527	0.06597081289068316	0.04424579218073038
425000	-1.01973029634628	NaN	-1.01973029634628	NaN	6.582015005916058	21.931181291484393	-14.382733158656945	0.4155922732929331	0.1727907933286135	0.10478404680613287	0.9944728994684824	0.013206236034692643	0.11449745586493647	0.05569899646873322	0.7994499416365884	0.06597081289068316	0.07888024900399468
426000	6.335737604560298	NaN	6.335737604560298	NaN	0.6088108688423767	1.790097036685552	1.2285073082284166	3.0359825686750725	0.4032902797678615	0.09827747076094417	0.9968105130565201	0.027253172792122915	0.1592107373544383	0.014683647693461581	0.798731641651544	0.0666891128757276	0.11989559777926631
427000	17.13025389876325	NaN	17.13025389876325	NaN	0.613241487376062	1.9291558896882004	0.7192113172174319	2.6051774158892664	0.4032902797678615	0.09558663725902924	0.9737060958507963	0.006084099468510231	0.07747329934800892	0.014683647693461581	0.798731641651544	0.0666891128757276	0.11989559777926631
428000	4.424076065062621	NaN	4.424076065062621	NaN	2.0204186617493023	7.253960977060808	-7.158274917615705	0.8957064998494109	0.12439537281644587	0.10102585515701402	0.9707395953017882	0.015011289290555492	0.12858920092995696	0.014683647693461581	0.798731641651544	0.0666891128757276	0.11989559777926631
429000	1.9508252987764307	NaN	1.9508252987764307	NaN	7.84051090794809	28.92514289929162	-15.654794462901933	0.1565197654853341	0.43167592857854425	0.11228800988081832	0.9814195509408687	0.00490263616513728	0.07163583993931744	0.014683647693461581	0.8336795367867599	0.031741217740511675	0.11989559777926631
430000	8.533763302963667	NaN	8.533763302963667	NaN	2.8544382531228227	13.145034774954713	-10.928642610412231	0.3430582828318248	0.08730955619169899	0.10617534231101498	1.0026749111906479	0.006405464358098692	0.07911051841834583	0.014683647693461581	0.9195428556069409	0.031741217740511675	0.03403227895908528
431000	12.391431300288806	NaN	12.391431300288806	NaN	1.151516675191026	4.075501402633618	-4.7655331931085225	2.54393214692892	0.11638137337982565	0.0813712568605517	1.0092407158661827	0.0053351424222896566	0.07394249608440816	0.014683647693461581	0.9195428556069409	0.031741217740511675	0.03403227895908528
432000	4.37698131813171	NaN	4.37698131813171	NaN	5.29212928293452	21.239902473569686	-15.18118266089869	0.5414313108666875	0.3381292822253154	0.1001933069971928	0.9513992107048023	0.004395929013979261	0.06957144794067517	0.014683647693461581	0.9195428556069409	0.031741217740511675	0.03403227895908528
433000	12.386376556932893	NaN	12.386376556932893	NaN	0.4432489719044213	1.750386523278407	0.809574769779329	2.131094197057949	0.04204172782009156	0.08938355841567623	1.0028653735447575	0.015458691868069136	0.12708346833955425	0.014683647693461581	0.6796889621722146	0.04914456647169731	0.25648282366262587
434000	9.372896694389887	NaN	9.372896694389887	NaN	1.6743975648257903	7.791149464070965	-7.594445723267226	0.699246479879022	0.24639748938399428	0.09205919239991678	0.9855247262153257	0.004734811872675018	0.07097152045245106	0.1923106105808281	0.5020619992848481	0.04914456647169731	0.25648282366262587
435000	9.351028734570193	NaN	9.351028734570193	NaN	1.0994284528433247	3.9991226121601473	-3.585933564297149	1.3810217542043148	1.6434968216930455	0.08487901282253268	0.9924924647810972	0.005376327472769947	0.07252868949269266	0.4037840186410169	0.3547813553515284	0.04914456647169731	0.19229005953575679
436000	8.060636978301247	NaN	8.060636978301247	NaN	0.5904291354445771	2.2991800562776388	-0.657084226320019	3.7001696232872154	3.0045210383702208	0.10185920288595877	1.0081280248410307	0.01017963545430114	0.10051635493450356	0.49432644901809536	0.3353371594750864	0.11779114274716539	0.05254524875965215
437000	15.903791436351288	NaN	15.903791436351288	NaN	0.2773859867673134	0.9241130176007574	4.920544535542887	4.640386895231857	0.23556750055181455	0.09767103594441547	0.9671413192305753	0.011296666885843533	0.10722454267926913	0.49432644901809536	0.3353371594750864	0.11779114274716539	0.05254524875965215
438000	15.154879677891346	NaN	15.154879677891346	NaN	0.2474275924374573	0.815902531681087	5.903231588198524	8.518000681076524	0.23556750055181455	0.0956102473093682	0.9447947725419922	0.012389817273108785	0.11275860983619755	0.6493218773828687	0.18034173111031299	0.11779114274716539	0.05254524875965215
439000	15.312509656526139	NaN	15.312509656526139	NaN	0.19239553198512355	0.697588038011248	6.572212954293661	6.023914059303136	0.24428667549258906	0.11187049030793456	0.9932689873801939	0.015548131993093978	0.1210538410627616	0.5423038934498428	0.034404365978703444	0.37074649181180086	0.05254524875965215
440000	7.0731086350106835	NaN	7.0731086350106835	NaN	0.7806441212081534	2.913356548467864	-2.1949079356118064	1.3108564943464656	0.43870942688472114	0.08978159204119161	1.0595036341128523	0.01597947055065625	0.12059653000311442	0.37932842427506647	0.034404365978703444	0.37074649181180086	0.21552071793442845
441000	10.562600510300339	NaN	10.562600510300339	NaN	0.8381659415454672	3.7721219089584848	-3.2778645148537553	1.3717831206610478	0.08050812114541972	0.09931173938919939	0.945046385091065	0.007637513191054659	0.09252060284923902	0.37932842427506647	0.034404365978703444	0.26434638950826556	0.32192082023796376
